ID Pen Trait_1 Trait_2 Trait_3 Trait_4
M2180_4 4 0.733015900121162 -0.0527577434466814 -0.194006424025636 -0.412570184864807
M2226_4 4 0.241377434914051 -1.00169124759312 2.04217677716909 0.887952606742489
M2447_4 4 0.592648096562721 1.61260792340442 1.93777391502828 1.44520620976909
M313_4 4 0.390773255196839 -0.822218736954704 -0.357659555230135 0.0869674241970193
M656_4 4 -1.67034444447829 1.26186763628704 1.08862658955134 0.170517548347998
F1104_4 5 -1.22287538824856 0.581578109988463 0.849459256875002 -0.210761782451861
F1600_4 5 -0.486919721793454 0.159743113304822 -0.0709395967955463 1.35516064750902
F1627_4 5 2.0642251117468 -0.312876626529962 2.11537143883433 -0.241932626256255
F1880_4 5 2.67499612331863 -1.04589575996327 0.998158497822463 1.07896301086977
F2225_4 5 1.25595381004426 -1.46338475299015 -1.4123044476195 0.151508427134996
F2744_4 5 1.8581516932931 -1.21227470813599 -1.44126969807934 -0.190841401827438
F656_4 5 -1.0170335490227 0.819447975986079 0.767324672772496 2.85747635029935
M1550_4 5 -1.63753068990853 1.65808273700933 0.519916584807528 3.28717269467452
M1600_4 5 0.581534540831503 0.381008349770487 -3.54715000745911 2.4859741726432
M1784_4 5 0.207658166183714 0.598025272790248 0.0138156643395401 -0.649661146782516
M2167_4 5 1.25417115900299 -0.153908794583188 0.685542336192692 -0.0273659638650993
M240_4 5 0.234163520335764 -1.34098516570226 0.497736924808153 1.21276962873028
M381_4 5 2.07545551841973 1.53240562312284 -0.217556030337758 2.15029624207982
M685_4 5 2.27512647164412 1.12403324331026 -0.730580110428059 0.76120149885574
F1473_4 6 1.22279845222135 0.403299798524545 1.55373414503351 -1.72739431671969
F2271_4 6 1.79671551082393 0.21010741461245 -1.41186079272253 -0.406557839762673
F2291_4 6 0.319623902560807 0.625628912882197 1.0969133440821 -0.166904363643905
F277_4 6 -0.438068050390913 1.62546758604563 -3.87441559675095 1.77230210562676
F684_4 6 -1.33851394602045 0.174184779536121 0.521674781677188 2.1179365620682
M1095_4 6 -1.00003192624055 -0.918291628667677 -2.57242945713925 0.497348676787875
M1147_4 6 -0.427377987200406 -1.32237970638452 -2.33189725865301 0.232378275139747
M1277_4 6 -0.718937612200554 1.37496184291235 0.0739173262500912 -2.8188115890342
M1703_4 6 0.0109493297606735 -1.03220814613279 -3.64872616009893 1.30469786686929
M2460_4 6 -1.18523240981208 -1.15713821614013 0.273695810086309 -0.0727722300584762
M281_4 6 0.478732514531765 1.56897151387829 3.01476060730673 0.0121124697700753
M433_4 6 0.920182336874409 2.94151920788564 -1.51512347976465 -0.468025519642598
M616_4 6 0.513895279845619 -1.09256234027796 2.2803492621365 -0.124957699263224
M650_4 6 -0.558796656424409 -1.77691335969436 1.99487741786974 2.04716610383138
F1492_4 7 0.193781835220564 0.558535042902261 0.306973207063143 2.8823869495
F2360_4 7 2.67814613890159 -0.196311294694558 -0.328392478262217 -1.29259078720223
F2395_4 7 -0.0173561206304548 -1.04771519930029 -0.437720424165628 1.08373971050476
F306_4 7 -2.63760647472445 -1.06227380196537 -3.87887186764884 0.135913501962083
F501_4 7 2.30752154372414 3.10896197976182 -1.41893884303267 -0.543061134105849
F988_4 7 2.44122582489796 -2.41737617530685 0.289714887415111 -1.37272520655602
M1222_4 7 -0.0474680735957218 0.861228626815109 1.97515776661011 0.31190790402676
M1240_4 7 0.830664476451328 -0.425012156909747 1.10529877358333 1.38212943844379
M1242_4 7 1.42015078232693 1.37709177476209 0.0890014621887859 1.14110459640063
M159_4 7 2.01496597978385 1.98397673676092 2.27675057043351 0.922715526654647
M1869_4 7 2.2316694393369 0.317444812790826 -1.57056192747197 0.787395894352874
M2151_4 7 -0.868351336316689 -0.0483310779624271 1.62127368182434 2.42508173161539
M366_4 7 -1.24956771480541 1.0675195050291 -1.64148787080282 -0.961949362321663
M720_4 7 1.11330099776411 0.598842982629782 -0.422103141314202 -1.54173189849765
F1017_4 8 0.42903272265288 -1.9596569800138 1.24895477042229 -0.123347503093058
F1545_4 8 -0.875552690563453 0.109695636564975 -2.43611442129888 -0.266338155538488
F1758_4 8 2.20885334399856 0.713587120282531 -3.55145390789626 -1.41567682178016
F2084_4 8 1.64966437315174 -0.936638004809559 -1.06166440690952 0.382962377731389
F2095_4 8 -0.977020951997406 1.07379120394922 -0.0259549143641029 -1.03141735155646
F2196_4 8 -3.21042604800517 1.2162183008376 2.05008247842998 0.0428476306159369
F2251_4 8 -1.58063299482784 1.17285305132765 0.434719925896037 1.84357874391174
F2456_4 8 -2.11565127573147 1.06860858220044 0.829912898269036 2.43946911696091
M1735_4 8 0.60976159004792 -0.029183546850538 0.603718547728576 -1.52681963791241
M2164_4 8 -0.592217344670531 0.229786509724567 -0.338353525599735 -1.76676721217953
M2481_4 8 -0.417031789811702 -1.19565393102785 2.32104675584173 0.106883117176273
M388_4 8 0.987948820656558 0.454733560670782 3.09841164471027 0.388987812964128
M559_4 8 0.585518840517083 0.103155887100079 -1.62559123969085 -0.340386107810773
M624_4 8 -0.187689413616704 -0.686677062076216 -1.23246335866726 0.691107002134209
F2152_4 9 -1.18694882785709 0.267974731860792 -0.0431012953502405 -0.560105160678346
F2217_4 9 0.506134662887441 -1.19456168002965 1.39451680723068 1.41013023892142
F2314_4 9 -0.691576671996003 0.481332219423125 -0.562745284855822 -0.930045629639014
F2524_4 9 -0.592697913503136 -1.04375195914472 -1.42409769340171 0.200954392548419
F2683_4 9 -1.75407149965922 -1.43257837166071 -0.934911144137923 1.95971476976138
F386_4 9 0.805275228002201 0.23419973235768 0.136632416747692 5.25936117852811
F429_4 9 2.52614317543179 -2.62406693709834 -0.0823197351977443 2.6981133613471
F668_4 9 -0.716898308086119 0.978923660204355 0.994529721476065 -2.23416791247407
F975_4 9 -0.546419548381186 0.125223995214167 -3.37332842982207 1.28888147631102
M1378_4 9 -0.54368342053078 2.25349020099061 0.394596294057619 0.618018390600344
M2465_4 9 1.58213473087332 0.143738860815563 -0.130433401578391 -0.157505765991737
M2678_4 9 -2.12849581735509 -0.961065721083588 -0.667389244454051 1.96869139077642
M670_4 9 2.70477180985466 1.7102321388932 1.55795244277832 0.583773907282018
M893_4 9 0.827044799181014 1.03487369133442 -1.0349857899663 0.541022438911669
F1071_4 10 -1.71146193529366 1.93925666708073 -1.8045571111846 -0.397593323263287
F10_4 10 1.39978699825782 1.7685485737241 0.324021499238836 -0.328587031671896
F1382_4 10 2.07401335915193 -2.08111386423126 1.66189965906806 -1.41713756364819
F1404_4 10 4.36931176612851 -0.929494146466208 0.0817305642317003 1.17675894719557
F2637_4 10 -1.27242813351693 -1.56115060284065 2.10944754365057 2.49170294955013
M1209_4 10 0.105449905392277 0.844735207417792 2.71331806296505 2.5705197612112
M1249_4 10 -0.155594504604157 0.575472778107343 0.168430426263451 -2.23215258297185
M1282_4 10 0.396882109505143 -1.61273490182342 1.1053859169183 2.20051637456683
M1757_4 10 -2.75481619494369 2.37603594152651 0.560646075210638 -0.267281904062122
M317_4 10 2.85429740087467 1.29646846405042 0.253966404513641 0.256020674841878
M488_4 10 1.54140764911952 -0.479959840909429 0.106686016147629 1.51034144945233
M678_4 10 0.513211068791678 -0.383551068488859 -1.3410434978911 -0.735110409376323
M705_4 10 -0.0655805768093417 -0.520180835881937 -1.13384151952399 -0.129065405291087
M941_4 10 -0.0507877106771257 1.01774337070405 -0.933115312992802 2.40389099239379
F1220_4 11 1.11095472968109 -2.12393090602657 -1.02716004062748 2.03809002715573
F1268_4 11 -1.51845493597254 2.12313340362858 0.871196035647742 0.967673422560206
F1313_4 11 -2.57675427729414 0.877190739561358 -0.283675069337179 1.31852996689919
F1535_4 11 -1.09447711992051 -0.871493803444812 0.618844749617392 0.376138954228528
F1754_4 11 0.314504531235574 -1.98177057873029 -0.290528017721812 -1.90080043183298
F2109_4 11 -1.28734892828945 -0.67788165928602 0.90924008852835 1.23779152188734
F218_4 11 2.36657857213358 0.212150688647468 1.51131509764543 1.13784913681908
F2396_4 11 0.0650310329977179 1.78867545414635 -2.54605263356954 1.15444523652186
F2406_4 11 1.00049631266067 0.273453606257265 1.80842979741717 1.59305751016463
F775_4 11 0.150847849425947 0.715832958132171 0.88480075341864 -0.567444813482536
M1208_4 11 -1.28675349008607 -0.163113011454698 -0.97660644004491 1.06422856946983
M1362_4 11 -0.365952944977843 1.17070299527525 0.817392291280953 -0.242215610562422
M201_4 11 -2.02569421525196 -1.59128472935399 0.853372802887316 -1.08587397846728
M431_4 11 0.287326498124386 -0.919625971168519 0.387564388549931 0.0186279506065671
F1010_4 12 0.568543472376677 -2.94649222760683 -0.306287604756998 0.0325742722722277
F1133_4 12 1.56251171728247 -1.44756844193546 -1.87792546790236 -2.61475304858422
F1628_4 12 -0.784858835713496 -0.252255018160987 -2.22301477624701 -1.08109667793497
F1687_4 12 0.293730536847457 -1.50322664259149 -1.19023095408073 -0.171515851611432
F1859_4 12 -3.85199838004332 0.434146487202211 -0.0590625188531806 0.471115881066364
F235_4 12 -1.13301848943733 0.483241364588749 -1.04198646589888 -0.786575932347992
F263_4 12 1.16665519644433 -0.903692783780294 -0.881999291490915 -1.12067831015723
F49_4 12 0.589335480003973 0.798145834079683 -0.21838594488876 -1.2525203557275
F56_4 12 -1.17863065908381 -1.52206577390984 0.902931728907737 0.0353178925221238
F66_4 12 -2.65662773949781 0.135338582987851 -1.16420183364041 3.0501421509487
F743_4 12 0.870241740368455 -0.202183529780391 -1.30575916646892 0.387637304946072
M1442_4 12 0.234678376525727 -1.09107929058617 -0.880575624942091 1.28532884249809
M2294_4 12 1.37423352035531 1.01388567541637 -1.8935007895219 1.23478247405215
M988_4 12 0.20273917233787 -0.272560979759129 -1.22256977270252 -0.893425438647494
F2327_4 13 1.12390888297077 -2.87628696425204 0.290613426624648 1.49432490114587
F2381_4 13 2.00516728231933 -0.496066328892631 -0.864102874095617 -0.813346568140231
F2496_4 13 1.12781010438956 2.48258944713085 0.0116764896215694 0.862117634098305
F2651_4 13 -0.75484082848997 0.904030834739181 -0.37977413966329 1.12009273743772
F2784_4 13 1.85235558459424 1.77555365395961 -1.66804917102819 -0.983006731947484
F349_4 13 1.68049110567883 0.494135455438656 1.34967185863039 0.833262452219887
F48_4 13 0.51347749238349 1.98722082335102 -1.87162475727685 2.00256699984965
F824_4 13 2.19677198187627 -2.92755573113515 1.12457263180179 0.0236105762844922
M1037_4 13 -0.351031648546299 -0.0931658198457223 -0.692758694959611 0.782124948021667
M1172_4 13 -0.547461001984585 0.460588412873737 0.233395004648565 1.51133740806956
M2381_4 13 0.817735236601836 -0.937158905477068 1.39425022524736 2.99133494087512
M2541_4 13 -0.32311289337978 -0.0420387532215423 2.25000373160686 -0.0198914593861844
M2573_4 13 -2.50230458041127 -1.521980154597 2.68579951511228 0.26998507709429
M989_4 13 1.24450109499032 -1.3139435448363 -1.49702256528407 0.065642745132988
F2070_4 14 -0.797432480016056 1.31610057436844 -0.982970578840394 -0.64038390057868
F2086_4 14 1.40874968489147 -0.847944638396232 0.273326542073194 -1.67839902445579
F2143_4 14 2.14717574419307 -0.621262134669038 0.646276722304841 0.688825963963515
F2183_4 14 -0.252351398751131 1.56466813164349 -0.517898625086087 -2.56480336171058
F2220_4 14 -0.877485429712934 0.989121225398016 -0.00188461403731276 1.93360027545801
F2236_4 14 2.76562495270815 1.52030517312 1.24739872430939 1.60274268793921
M1270_4 14 -1.11878699437207 -1.47034502855618 0.16338936927654 0.768450867954466
M1399_4 14 0.938682841630163 0.0533723953505052 -0.937574274280153 -0.165924752492468
M1956_4 14 2.67878042548071 0.771141072982858 0.464765729680313 -0.768779464567531
M2219_4 14 -0.473832470236893 0.286713359138995 -0.183667836278627 3.47229828718938
M2221_4 14 3.03658546010154 -0.331540984260098 -0.88080424738917 -0.485393878996607
M235_4 14 -0.0748883476193749 0.905272919001205 -1.35611262986115 -0.584621319873546
M2464_4 14 0.94743323812033 -1.82357062252067 -0.321237772234165 -1.1141815655332
M42_4 14 0.460987874809097 0.0345733128759952 -0.807953548712232 -0.0483486133726025
F13_4 15 0.789853649660418 0.391900619990112 0.907755468376976 -3.03023006997066
F1604_4 15 0.50198090745409 -0.266144457741183 1.04230956469373 -0.0314420810155491
F1663_4 15 -1.79047574442098 -1.06042878099033 0.9121369323083 -0.165349374457315
F2336_4 15 -0.154516675339156 1.60978758894734 -0.913344467508364 -0.506151642452384
F2619_4 15 1.58397820121911 -0.0289476409607649 1.0575197583148 -0.136940300895432
M1263_4 15 -1.0792921776025 -2.325380695182 0.444918911975719 -0.483704135830313
M1386_4 15 -1.15868038036854 -1.5745417704429 0.487751550356165 1.11156487768484
M1478_4 15 0.594504444660564 -0.665230366337956 -1.11093793608356 0.411542496289309
M169_4 15 -0.772012174808929 -1.59286956964124 -1.48356794747203 0.541159840334435
M17_4 15 -1.26428722007153 -2.44395893204007 -0.201914020331064 0.102003185355927
M1_4 15 -0.811169704482836 -0.853830149990466 -0.792883713054977 -0.494138846059665
M2490_4 15 -2.8895650341721 -1.01911583086151 -1.30247579291826 -1.4635668403621
M2621_4 15 0.252538598041227 -0.600577751372733 0.114242648514963 -1.58227026280736
M944_4 15 0.842386046109596 -0.0919870363626475 1.43306218274118 0.378048092405421
F1058_4 16 -0.288740852475387 -0.784404497507413 0.0858878027071529 -0.628294778815757
F1811_4 16 0.79155613740654 1.18760891925945 -1.28183918544654 0.942561784867244
F1984_4 16 0.597266038172204 0.518318841683506 -1.57716176458867 1.20932858341536
F2625_4 16 1.10741519392903 0.0961363905308085 -1.07976075728763 1.02469721346482
F2751_4 16 -1.08491528656546 -1.82386697956215 1.38134711492267 0.0819501262744465
F428_4 16 0.218561203955673 0.164173458893141 0.0936982084938518 -1.92547667620049
F718_4 16 1.30066089933103 -2.03798642834529 0.495131017432207 -0.156880029105522
F723_4 16 1.44138582497923 0.621660960551296 1.0114663345536 1.22249841321314
M1286_4 16 -0.376546209618173 1.41606854090957 1.87959929877321 0.353671146273927
M1426_4 16 -0.492521443601684 0.92656702241899 0.508172266994299 1.43923624459921
M1890_4 16 0.424003709067567 1.52466747264367 -1.11156462124114 0.0273070936890315
M2277_4 16 1.86993350635746 -0.65764120183958 1.90399384442123 -1.41641467865123
M2677_4 16 1.88608752185479 0.449377618293804 0.0902823580668026 1.92960307036989
M273_4 16 -2.20330063829477 1.58914388747365 0.374636322432733 0.313529016493313
F1287_4 17 0.458940999378455 -0.823552564275831 -0.226325303153354 -1.24200634051487
F1967_4 17 -0.643471574592715 -1.47511119364069 1.74466256673384 -0.608567789842241
F2199_4 17 2.32887097037805 -0.113556240694449 0.699954882002011 -1.67271824830829
F2273_4 17 -0.331095387335136 -2.50090800654536 -0.139456340898372 0.16539056680496
F2515_4 17 2.71717900291757 1.15207357682114 0.142218493181782 -1.62177600718676
F2740_4 17 0.0774227563709823 0.722737391336348 -1.24826302398949 -1.00380120292171
F584_4 17 0.401435232514428 1.61443823562118 -0.484091046069781 -0.164417021655549
F760_4 17 1.16846636956418 0.109795665935427 0.760388776049626 -3.30061880975153
M133_4 17 -1.84694435619362 1.7882502703292 0.469219899881117 2.6492922391075
M1443_4 17 0.140217153451944 -1.99492443648344 -0.806454113212386 2.44615149106791
M1528_4 17 0.877026985334874 1.58107273437076 2.21693706649552 0.859539268655602
M2348_4 17 1.38851515603888 0.457999572288529 -0.423957049086629 1.57649693614608
M394_4 17 -1.93574682618594 0.148770327956966 1.04208608206368 -3.3627994893659
M567_4 17 -0.585412509300255 0.702279665932855 -1.96978552689076 -0.162021251661717
F1296_4 18 2.19923209141369 -0.363984342003148 -0.651443812326487 -0.784837621282574
F147_4 18 -1.4249457993436 1.60298480775273 0.871888329318775 1.0964885204635
F1775_4 18 0.440328213722223 0.318719156048472 -0.384806613392508 0.0800486028887297
F57_4 18 2.37692465619157 -0.251009984168524 1.64964044290829 1.44868584392339
F787_4 18 -0.14405052130442 0.944879124901335 -1.55878879196116 -1.16578965955441
F960_4 18 1.48317999730857 2.40044297493263 0.301351808791267 0.0879388147797379
M1585_4 18 -1.20278907411654 0.0857951268293239 0.241884817834103 -1.42734315115103
M1932_4 18 2.44707183632293 1.90443435489448 -0.795565750890004 0.359009910440527
M1998_4 18 -1.28468690663259 -0.521601339610131 -1.02367059888806 3.1868206011419
M2784_4 18 0.452834908904261 -1.25738063418456 -0.0968645118868602 0.162766550858256
M304_4 18 0.45393664863931 -0.567791099846522 -0.0251841225403987 -0.977282505387452
M339_4 18 0.0890125383909568 1.36666924195232 0.629755896910696 2.17313796084974
M728_4 18 -1.2210882783694 -1.35777023513521 1.53320669413483 0.861819879352626
M781_4 18 -0.675949587345429 -0.303347411931288 0.138891535768188 0.637382839161832
F1341_4 19 -0.916932853281177 2.45045790857096 -0.860577862921645 -1.0235615165035
F1507_4 19 2.15414958813899 2.64390360664372 -3.95100723021888 -0.434707515186765
F15_4 19 -2.96379531313823 -0.169571801312095 1.17516880247632 -1.32749870846274
F2062_4 19 2.34298095255117 -0.0891897913326224 1.02509265701574 -0.721701423706184
F637_4 19 -1.34851464770977 2.15296793684165 0.547154470309477 0.755784148132571
F983_4 19 -0.586266194692618 1.48083688457693 -0.458248196056917 -1.30550860834477
M1453_4 19 1.48988971472241 2.16254637969373 -1.70738712039592 -2.08739122357042
M182_4 19 0.836083056812203 0.490810546443208 -1.2211580582101 0.702159121999639
M1981_4 19 -0.838985909130184 0.173849319327282 0.309708692331125 0.619539538315346
M1983_4 19 1.22693742163685 1.68794760357728 -0.739507270178771 -2.06875465184079
M2291_4 19 -1.0467522819631 -0.188362390156173 2.22866884759624 4.34809550206101
M2672_4 19 -1.83432781989287 0.623670346764625 0.24324900873515 -2.89033115142795
M49_4 19 1.48571541741423 0.987870744715559 -0.743013881779797 -1.90224867380946
M669_4 19 0.901115658601022 0.412891526433113 0.381897941861351 0.934600558118992
F1294_4 20 0.15488455628078 1.47581530213714 1.82722781458282 0.47436532298235
F1408_4 20 -0.817428980261766 -3.43838766377998 -0.388617681170795 -1.35610992993066
F1573_4 20 -0.0876823635724945 3.17444954016116 -0.571375679498685 -0.724791606268267
F1903_4 20 -0.860397002266112 2.33708063350827 -1.28135103854762 1.49332220703039
F1928_4 20 -1.24910881321905 0.159728929092717 -1.74738277690817 0.0492524040989923
F2533_4 20 -0.552565921844542 -1.0522297157045 0.517481560601456 0.323582045799766
F271_4 20 -1.62286376073195 1.05811036344972 -0.181324735746909 -1.89496044106081
M107_4 20 -0.691975972195782 -0.0144557157215557 1.14051603988483 -0.982341969848011
M1142_4 20 -1.92279235340977 -1.25490572715446 0.666197792243953 0.958223814695835
M1218_4 20 1.10555530704653 -0.91146906430304 -0.549734512287272 2.7513551176853
M1606_4 20 0.450588393363439 0.332794852821742 2.30236838339933 -3.48667691270502
M636_4 20 -1.24521554761355 -1.55722942306973 -0.381859246744782 1.76959257185508
M798_4 20 2.62173526455438 2.09361673952746 1.34510120508737 0.184532733899864
M925_4 20 -0.589541480952213 -0.999273158646095 0.128925305578927 3.34399003198598
F1339_4 21 1.26763300030709 -0.125447581034962 1.35343428259655 2.26744034535369
F1701_4 21 -1.07243955802338 3.03274080267006 -0.129510516363498 1.23988019950778
F1977_4 21 -1.32827164784127 2.86067974388263 -1.20928042074188 0.264342434629307
F2180_4 21 -1.35700968406645 1.28910959876413 0.541311077310195 0.352200456620527
F491_4 21 -3.40676940064323 1.38907291593347 2.04013800885404 1.25054800914617
F852_4 21 0.640122499445483 -0.407585149226863 0.00122953301419199 -1.62978580085539
M1662_4 21 -3.93847941070002 -0.278898029717541 -1.37787574605967 0.679890660570898
M1787_4 21 -0.924178106961225 0.788728996442979 0.386568258816666 -0.135261801959861
M1895_4 21 1.70903222853977 0.988733352913852 -0.472076013941153 3.76209472376965
M2335_4 21 -2.02556785362318 2.3674317678576 0.476910323022941 -0.442650757160334
M2361_4 21 -0.17109349480476 -0.247626066159905 0.872635630433178 1.44566299537917
M562_4 21 -1.55378540119504 0.0564182052910372 1.35633048013767 1.08200783128926
M589_4 21 1.50266647765665 0.549241788689002 1.1080531535362 -1.05148267641711
M812_4 21 -0.269157505919332 2.62499890588497 -0.52747048101407 -1.28292584570866
F1377_4 22 -1.16143335283855 1.49470818969495 1.49333207375686 -1.47876773056991
F1484_4 22 1.33529614336847 0.845819135932098 -0.536354802054817 -0.315642687866079
F1504_4 22 0.376920358625155 -1.93340284027197 -2.02570771920995 1.00178321397199
F2465_4 22 0.297728158755653 -0.574634677320649 -0.996400789992373 0.43715008521484
F2567_4 22 0.923596322589169 0.10492009350309 0.660349749631955 0.390145190433703
F2768_4 22 0.693894415437711 1.02572157685946 -0.320504575268768 1.73282023472613
F278_4 22 5.17139514468681 0.0777256721003219 -2.87488662013498 0.282126226923094
F604_4 22 -0.747899476318591 -0.292588008208794 -1.9964346834347 3.03065970019482
F647_4 22 -0.576323442669748 -0.827926936821237 -0.335228379526386 1.34265401049734
M1255_4 22 3.07641838150668 -0.740614969073498 0.0447592501164126 1.80639422522014
M1548_4 22 1.1102247945379 -0.944443690195831 -0.0844151826113206 -0.202186784262107
M2368_4 22 1.31745693936831 1.63970789172949 -1.37726264535535 1.12745042533424
M2484_4 22 0.736957776431698 0.644068424085861 1.49580695671119 -0.593206846968721
M2734_4 22 2.50487496833296 -1.37432674015395 0.799200395447863 -2.04935067923733
F1062_4 23 2.31521413750748 0.477451611077571 -0.585516694158 -1.59130034502341
F1846_4 23 -1.4539105766878 -1.01012505091036 0.565836881269811 1.92466931745624
F2135_4 23 -0.423275358711673 -0.31992024188021 -0.307624338286108 -1.14940828111265
F213_4 23 2.06662849533867 -0.190830376971801 1.17651804162578 -0.274189713788775
F2489_4 23 -1.73831509108549 2.90277002916014 -0.357131363502659 0.888296322268469
F2556_4 23 0.693430595869677 -0.417578509300307 -1.54018344804733 1.48190517006997
F374_4 23 1.22581784116352 1.65443650853177 1.03293090824045 -0.735014002071232
M1220_4 23 -1.04408337672341 1.37184458778262 2.09353242409768 1.78546209298757
M1341_4 23 0.775927948447634 0.181081063431808 0.725856377258954 -0.78462839987564
M2302_4 23 -0.995031268505809 0.127184690255681 0.99208903451204 0.305365622173326
M2472_4 23 0.190553078224164 1.32568588933188 0.63862349893501 -1.3542067438344
M2488_4 23 -1.08650564959295 3.4404221499982 0.307695438301907 -0.875962424196589
M2659_4 23 0.635826034437708 0.963741868324904 -1.79649920423069 3.53006701457032
M7_4 23 0.495305728787634 1.10575097697366 0.352182857241774 1.9608836777488
F1572_4 24 1.13146159202551 -0.450742781363496 0.422586952006994 0.598988944045012
F1760_4 24 1.55624290417976 0.396984007850622 -0.695989760843166 -1.17292450030014
F1828_4 24 4.56624317504619 1.43089468583227 -0.808952937779666 1.47976561624772
F195_4 24 3.29433621721119 -0.641004362062026 -1.66974284895276 0.373892755048529
F2101_4 24 -3.15913311557513 2.50731703163549 0.288900557584591 1.05881956105412
F2200_4 24 2.07018284766121 -0.312054638370035 -2.12132853519569 1.16429800829356
F778_4 24 1.4091927454256 2.41960610846503 0.355082576787681 1.17793261809561
F908_4 24 0.386585627576993 1.13100524819396 -0.479246120692668 -0.533496479264228
F967_4 24 -0.461550669147201 0.761184353098285 1.26442415578547 -0.56182128949496
M1722_4 24 0.249573768329118 -0.996563829313548 -0.278645692393455 1.18211864806265
M1900_4 24 0.792814124213219 0.476505779237063 -1.66264857072133 -1.04779433015634
M2097_4 24 -0.176353332047868 1.48099974624424 -1.29086433795787 0.233704502844378
